"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000007379",3709.57379480104,-7.70344875404127,0.28348351605553,-27.1742387749004,1.30963456582863e-162,2.96837470398112e-160
"ENSMUSG00000047446",10125.0215086789,-5.43648041205589,0.202367465100698,-26.8643994198905,5.72634531641689e-159,1.27882764669275e-156
"ENSMUSG00000020300",28915.073609692,-7.26202320555553,0.270471172201977,-26.8495276092956,8.54239490745551e-159,1.88006969658869e-156
"ENSMUSG00000024524",2555.81049900622,-7.53664877876145,0.281822761375168,-26.7425127125503,1.50896983782773e-157,3.27360227960741e-155
"ENSMUSG00000025175",2704.01948141047,-8.36945306997896,0.313473942337526,-26.699039185105,4.82927333755782e-157,1.03292035076272e-154
"ENSMUSG00000020235",5618.61622809707,-5.86343714987153,0.2219294195884,-26.4202788469691,8.01397131879657e-154,1.69028011732284e-151
"ENSMUSG00000026457",9786.70408161102,-4.62338986353998,0.177101551980715,-26.10586870545,3.12726883675619e-150,6.50557596643555e-148
"ENSMUSG00000035476",8295.52133916032,-5.3153707745155,0.203735787025688,-26.0895292482185,4.79323978319398e-150,9.83650531724105e-148
"ENSMUSG00000032656",4787.70350323444,-7.64530184039221,0.294458916446785,-25.9638999309226,1.2668931250021e-148,2.56520519950425e-146
"ENSMUSG00000026028",30696.46366134,-6.05777016248366,0.234126138847154,-25.8739591927341,1.3081447835181e-147,2.6138798266455e-145
"ENSMUSG00000027075",15284.0471405674,-6.91547822339653,0.267936619048311,-25.8101272157562,6.82519823075279e-147,1.34607091340535e-144
"ENSMUSG00000047139",42315.6191150253,-4.21330303690566,0.163267878788022,-25.8060744598513,7.57892890861725e-147,1.47555915905463e-144
"ENSMUSG00000003813",5145.31212216661,-5.42865972952236,0.212553461804093,-25.5402084889394,7.0537260525527e-144,1.35592258017804e-141
"ENSMUSG00000026311",4390.34128189139,-5.56394732061507,0.218930305455353,-25.4142399748752,1.7553058887543e-142,3.33200940332785e-140
"ENSMUSG00000042351",1302.50784447923,-7.46735141740959,0.295555347981342,-25.2654924649883,7.653415489115e-141,1.4348736742926e-138
"ENSMUSG00000038733",23701.6910035531,-4.31071606144197,0.17085771979474,-25.229858309128,1.88448300273343e-140,3.48997059506218e-138
"ENSMUSG00000028328",2690.25492179773,-11.3680964105251,0.450597288623543,-25.2289498795069,1.92824169093157e-140,3.52798533957673e-138
"ENSMUSG00000021939",14362.2908327532,-4.58332919663583,0.183970283370663,-24.9134214105729,5.32318508800451e-137,9.62355818409959e-135
"ENSMUSG00000001763",4082.53862648247,-7.11888382865751,0.286018898849639,-24.8895574987859,9.65305107642497e-137,1.72460274878341e-134
"ENSMUSG00000037287",12816.5095474625,-5.55363967144196,0.22428444386155,-24.7615910217572,2.32584443827348e-135,4.10700856274663e-133
"ENSMUSG00000027495",2821.13123501346,-5.90638010174197,0.242031522472392,-24.4033506107276,1.57570480634824e-131,2.7504199068051e-129
"ENSMUSG00000044792",8707.08778294229,-5.08941501878981,0.208911401566646,-24.3615953012799,4.36888213524421e-131,7.53930046657029e-129
"ENSMUSG00000032741",4844.90019805411,-5.72675385588072,0.235354744650085,-24.3324342765853,8.89673885841938e-131,1.51804355397704e-128
"ENSMUSG00000063952",6838.20625050094,-6.17114548132686,0.25399335664796,-24.296483824497,2.13547497811547e-130,3.6032581130735e-128
"ENSMUSG00000033767",12956.8892537658,-4.33781505111991,0.180130373274234,-24.0815303508861,3.90354984111211e-128,6.5142096579262e-126
"ENSMUSG00000083012",3547.75619554532,-5.54125707865832,0.230649433870233,-24.0245856479142,1.53934169467556e-127,2.5409177147112e-125
"ENSMUSG00000040713",14185.2569486005,-4.53573109882549,0.18931243617301,-23.9589706335,7.45064941888014e-127,1.21661894704423e-124
"ENSMUSG00000018677",2992.50612769386,-5.09714180055409,0.2129114041723,-23.9402009505756,1.16885337235729e-126,1.88831992687423e-124
"ENSMUSG00000018796",8868.58698255113,-4.92155872794073,0.206393991735139,-23.845455415468,1.1287700785395e-125,1.80436867502114e-123
"ENSMUSG00000024588",18166.8019283715,-7.1095967149322,0.298308038193019,-23.8330712038405,1.51721553719209e-125,2.40004532789574e-123
"ENSMUSG00000064351",5123794.43999991,-6.56919639855397,0.276477836039746,-23.7603002564357,8.59887569812612e-125,1.34621161187364e-122
"ENSMUSG00000075704",2387.33753409447,-5.63162164393008,0.237264992830173,-23.7355775782777,1.5483601535612e-124,2.39932625428371e-122
"ENSMUSG00000047648",13559.5313544199,-5.3292591719132,0.225852777150776,-23.5961640106619,4.2199567057511e-123,6.47315783167033e-121
"ENSMUSG00000096351",1428.50372403845,-9.28955306483854,0.395648931121224,-23.4792826016565,6.64131502621253e-122,1.00855009988063e-119
"ENSMUSG00000051910",13115.1431282953,-6.6484806870054,0.28396037170737,-23.4134102833788,3.12048817627376e-121,4.69185479652409e-119
"ENSMUSG00000022283",72216.3681352574,-4.49227090567288,0.191917501608716,-23.4073019293039,3.60113178983471e-121,5.36144974121861e-119
"ENSMUSG00000027187",9653.85136690027,-4.93547793789172,0.211215961151209,-23.3669743090978,9.26379607832054e-121,1.3658253130619e-118
"ENSMUSG00000024052",14434.8440080663,-4.32355550826412,0.185077222618581,-23.3608190521335,1.069939492914e-120,1.56231741724923e-118
"ENSMUSG00000034317",5779.45520947548,-4.63502788445484,0.198893176015178,-23.3041071459442,4.0279288475294e-120,5.8255359503411e-118
"ENSMUSG00000083563",1624.7430570459,-9.56382735660973,0.410647190259545,-23.2896451831681,5.64510821648649e-120,8.08741635618527e-118
"ENSMUSG00000022051",12456.0777595485,-4.25850010928049,0.183165853692594,-23.2494213491751,1.44183469560442e-119,2.04632726050923e-117
"ENSMUSG00000029613",9744.20846731972,-4.74180282973695,0.204314361783893,-23.2083676758486,3.74832362639993e-119,5.27055949912123e-117
"ENSMUSG00000026571",5323.28541383631,-4.78241063430521,0.206971167873621,-23.1066514405785,3.96931861319842e-118,5.53009839082855e-116
"ENSMUSG00000025889",7553.6303655926,-8.47406853809024,0.368705545331241,-22.9832956010392,6.84880565752161e-117,9.45508751955666e-115
"ENSMUSG00000001156",7447.37618731893,-4.51784563147161,0.19672917276955,-22.9647975837516,1.04840047576769e-116,1.43432519144218e-114
"ENSMUSG00000001918",11993.5502971229,-5.62733189548525,0.246839571987415,-22.797527358264,4.85156104382422e-115,6.57819696531381e-113
"ENSMUSG00000026116",8184.39634246558,-4.71303130043953,0.207155212203596,-22.7512079001298,1.39603750107721e-114,1.87612614967775e-112
"ENSMUSG00000073155",2980.79557608314,-5.85418628275307,0.258328035936243,-22.6618309605308,1.06653284098076e-113,1.42073401080121e-111
"ENSMUSG00000102070",314969.552044359,-5.56001040695913,0.245866518550381,-22.6139388142018,3.16039603185239e-113,4.17337166432265e-111
"ENSMUSG00000026880",7995.68670077092,-4.91102724148773,0.218295641565456,-22.4971383132959,4.42720588097741e-112,5.79582314728646e-110
"ENSMUSG00000070733",11931.0864373863,-4.21567021633716,0.187430599673186,-22.4918995280804,4.9820656373787e-112,6.46646570677205e-110
"ENSMUSG00000044768",4327.47336923993,-4.51929345200911,0.201443528738563,-22.4345427242507,1.81161988840484e-111,2.33146268011152e-109
"ENSMUSG00000089875",1923.55900376893,-5.50587099807665,0.245552845745448,-22.4223465273309,2.38286794230077e-111,3.04085987998147e-109
"ENSMUSG00000034663",10052.8192388086,-4.54171242364768,0.202631908180236,-22.4136093097832,2.89957372792643e-111,3.66941055269089e-109
"ENSMUSG00000046404",3676.92150297336,-4.55625473364465,0.204866004803103,-22.2401698028117,1.40423916342215e-109,1.76237817650651e-107
"ENSMUSG00000024072",4290.03055565597,-4.26302796891165,0.191945498232934,-22.209575156268,2.77549422446985e-109,3.45480781088518e-107
"ENSMUSG00000019437",1366.62019140352,-5.67714461945474,0.255701153888617,-22.2022643743238,3.26578241882911e-109,4.03204648880803e-107
"ENSMUSG00000059495",9066.18419568574,-4.57431092218048,0.207462939859939,-22.0488098995834,9.80688375415463e-108,1.2010269087951e-105
"ENSMUSG00000036002",3847.58778881195,-7.28456327728915,0.331150838306886,-21.9977195725483,3.02825223945221e-107,3.6789630806657e-105
"ENSMUSG00000068417",1511.77892581316,-6.85755278087373,0.312775176260544,-21.9248626532987,1.50491505734072e-106,1.81378095720446e-104
"ENSMUSG00000027330",3342.9730660035,-4.94155348300908,0.225400835979801,-21.9234035292216,1.55393864007269e-106,1.85811906993258e-104
"ENSMUSG00000021282",25240.0847950995,-3.81375546252932,0.174074140876736,-21.908799568512,2.14152515263914e-106,2.54071882562328e-104
"ENSMUSG00000032380",1867.48787387221,-7.93437781745831,0.362393962590833,-21.8943432741918,2.94112205376316e-106,3.46231624096491e-104
"ENSMUSG00000034312",3489.54750402005,-4.37507330747793,0.200292748760881,-21.843393405625,8.98294047045479e-106,1.04934564603328e-103
"ENSMUSG00000036112",45275.9792704761,-5.31534923712555,0.243468850444719,-21.8317424484346,1.15916748842047e-105,1.34374942588957e-103
"ENSMUSG00000025495",1719.87250209397,-5.23906414967789,0.240404548037779,-21.79269981554,2.72124937619478e-105,3.13067371415863e-103
"ENSMUSG00000064358",252083.508696318,-7.50696477279297,0.345318716411372,-21.7392351356075,8.73421150534839e-105,9.97276209926471e-103
"ENSMUSG00000036352",3154.29269932869,-4.59403039603111,0.21240845771852,-21.6282837575095,9.73376570141414e-104,1.1031116861319e-101
"ENSMUSG00000042333",1942.3581186144,-5.06153003159586,0.234976466956046,-21.5405827535174,6.48854375152379e-103,7.29889077115854e-101
"ENSMUSG00000079418",3972.94746699648,-4.89593180405872,0.228240104687014,-21.4507954716044,4.48909730707609e-102,5.0126052724454e-100
"ENSMUSG00000030956",3705.66555768821,-4.40996635478229,0.206724237551871,-21.332604280017,5.65691258131193e-101,6.27050178538708e-99
"ENSMUSG00000029826",9552.78233149249,-3.74138167513008,0.176080431560725,-21.2481400798918,3.42985287163037e-100,3.77432939917237e-98
"ENSMUSG00000038664",28418.8156415425,-3.80699979768829,0.179199132189671,-21.2445213945502,3.70458308732883e-100,4.04732365209897e-98
"ENSMUSG00000028557",5325.45879436243,-3.96647023930824,0.187227812379079,-21.1852618951577,1.30597581588458e-99,1.41661062428737e-97
"ENSMUSG00000038871",9778.13674084269,-6.03170357423723,0.284972048142414,-21.1659480765036,1.9676508374375e-99,2.11920181683163e-97
"ENSMUSG00000036390",3320.46200938923,-4.86861081001041,0.231548303492053,-21.0263290060232,3.76695643228944e-98,4.02852115357377e-96
"ENSMUSG00000101111",301387.515617215,-4.78181660054719,0.227616101865189,-21.0082527613944,5.51260489499001e-98,5.85415510037191e-96
"ENSMUSG00000008730",24845.5128464922,-3.74509450347829,0.178286449757596,-21.0060523868765,5.77400037985108e-98,6.08916456725128e-96
"ENSMUSG00000026203",1928.34480757487,-5.6378233903559,0.268424955048711,-21.0033504125308,6.11195916895237e-98,6.40111806480764e-96
"ENSMUSG00000035441",2106.26038783903,-5.62801414950085,0.269028121471898,-20.9197987136402,3.53603292214118e-97,3.67795862709835e-95
"ENSMUSG00000024002",4356.93303586542,-4.26425467413204,0.203896141970826,-20.9138565983371,4.00513967864817e-97,4.13755450067695e-95
"ENSMUSG00000026657",7418.92036968077,-4.18059169431727,0.201851130692955,-20.7112622057915,2.74177624965835e-95,2.81328473833187e-93
"ENSMUSG00000033124",2275.90722916378,-4.98327434984902,0.241419135280418,-20.6415880997202,1.16181853431479e-94,1.18411921222177e-92
"ENSMUSG00000038267",2516.82091630423,-6.26791279522256,0.305803864986049,-20.4965126765436,2.31286090066265e-93,2.34154037583087e-91
"ENSMUSG00000016494",5323.69034851138,4.35891527169061,0.213732050975527,20.3942986173361,1.8788949116923e-92,1.88959590258008e-90
"ENSMUSG00000029313",9316.20464307088,-4.41651041962846,0.216568395773548,-20.3931437172695,1.92378165733174e-92,1.92200975317367e-90
"ENSMUSG00000041920",2463.72956754713,-4.500368315747,0.220888407068074,-20.3739452671234,2.84784539040162e-92,2.82662615023784e-90
"ENSMUSG00000033685",24630.9703113746,-4.76443559032512,0.233925982467167,-20.3672783163103,3.26316732537663e-92,3.21782201319283e-90
"ENSMUSG00000025702",8449.49585996323,-5.64710720845562,0.277640469245512,-20.3396400524809,5.7349785343164e-92,5.61879896916961e-90
"ENSMUSG00000036698",9779.19996069,-4.20112845837791,0.206849283984092,-20.310094274733,1.04703215710434e-91,1.0192455344735e-89
"ENSMUSG00000001366",4681.3048307786,-3.93655644836095,0.193926628068073,-20.299205362242,1.3068098082882e-91,1.26402635341813e-89
"ENSMUSG00000022797",39854.7746067275,-5.72428192461869,0.283877697193821,-20.1646060300058,2.00335954342646e-90,1.92550747003001e-88
"ENSMUSG00000019838",12783.4282041482,-6.06542248096179,0.302866077449556,-20.0267475712001,3.22014391379056e-89,3.07554122483166e-87
"ENSMUSG00000028716",1827.32425841734,-5.01101564566077,0.250893717098101,-19.9726629411825,9.52379714161779e-89,9.03927396203798e-87
"ENSMUSG00000049409",1565.17653828921,-9.41736944480782,0.472320656078458,-19.9385085611066,1.88604534433479e-88,1.77897419869988e-86
"ENSMUSG00000020334",2281.34958413771,-7.68638490647771,0.386882920284037,-19.8674702435419,7.78274063713967e-88,7.29559872318538e-86
"ENSMUSG00000042121",2441.46178547252,-4.5738813393847,0.230779645994563,-19.8192579751702,2.03080954073534e-87,1.89201679052803e-85
"ENSMUSG00000035206",2778.88030380676,-4.79184132436473,0.241937054791617,-19.8061488699695,2.63483256731607e-87,2.43979069312572e-85
"ENSMUSG00000045962",37073.8385625589,-4.17258642136863,0.210680572764286,-19.8052737688207,2.68101539289278e-87,2.46750907614968e-85
"ENSMUSG00000039159",8301.08779533339,-4.87401202231549,0.246116545331691,-19.8036747823954,2.76749621608213e-87,2.53175888779658e-85
"ENSMUSG00000020309",1707.03904818878,-5.25225319366032,0.266014612375964,-19.7442281337433,8.99284527895074e-87,8.17756577282311e-85
"ENSMUSG00000041528",5151.04029747544,-4.98354041966261,0.252630729471314,-19.7265804919764,1.27509058494221e-86,1.15259081088884e-84
"ENSMUSG00000029221",6760.33539496016,-3.95349269183048,0.20138796592656,-19.6312260945731,8.36710547747918e-86,7.51851264976324e-84
"ENSMUSG00000022265",2384.58966055914,-4.43663862347567,0.226185406244063,-19.6150525232754,1.15018078711565e-85,1.02744973136107e-83
"ENSMUSG00000023216",15245.2898155765,-9.76790244074368,0.499127127077346,-19.5699690736906,2.78850700693636e-85,2.47638990686173e-83
"ENSMUSG00000090625",2141.28166421466,-6.31994238713688,0.323569657282357,-19.5319376984162,5.87667527132233e-85,5.18855759711052e-83
"ENSMUSG00000053835",3012.90136790132,-4.81536824734804,0.246774247182124,-19.5132527090406,8.47162881174406e-85,7.43642515232054e-83
"ENSMUSG00000097119",2968.43039740037,-4.0002453737398,0.206007206181335,-19.4179875932041,5.4379425965454e-84,4.74601127995048e-82
"ENSMUSG00000034127",3460.15490727049,-7.33639394523863,0.380515098005258,-19.2801651858168,7.88243926388477e-83,6.84015558064881e-81
"ENSMUSG00000027907",2304.35067482485,-5.64560591668833,0.293151229560825,-19.2583395442213,1.20170665219801e-82,1.03688166024312e-80
"ENSMUSG00000018659",3702.31298591741,-4.50676139754134,0.235347957489292,-19.1493541971631,9.79944255667066e-82,8.40758952912998e-80
"ENSMUSG00000026455",6051.40771461951,-4.83975009924045,0.252752201489798,-19.1482015615037,1.00187359606366e-81,8.54744518529368e-80
"ENSMUSG00000022957",12749.2996689645,-4.40950314561794,0.230616153298968,-19.1205302947774,1.70366591157763e-81,1.4453558957105e-79
"ENSMUSG00000040010",3960.64530202764,-4.65868059657563,0.245002034811347,-19.0148649180111,1.28467303464643e-80,1.0838358168967e-78
"ENSMUSG00000028995",5696.18483302107,-4.28656549973319,0.225797831069933,-18.9840862483997,2.30918336743159e-80,1.93741760319426e-78
"ENSMUSG00000026867",9722.48604690482,-3.3263534691077,0.175314966470096,-18.9735852909916,2.82000922269476e-80,2.35300329977157e-78
"ENSMUSG00000031154",8153.23962436198,-3.86429237835853,0.20412587444779,-18.9309287164715,6.34341265068948e-80,5.26399259635904e-78
"ENSMUSG00000022280",3449.09701162677,-3.83780844359013,0.203565859127887,-18.8529081449708,2.78124062350672e-79,2.29543044068332e-77
"ENSMUSG00000061436",3645.55074335049,-4.25478398659051,0.226192135481331,-18.8104859505236,6.1967141957366e-79,5.08666496088951e-77
"ENSMUSG00000102349",4019.97651262877,-5.16181262939152,0.274702187370727,-18.7905770929496,9.01932349382595e-79,7.36384121383015e-77
"ENSMUSG00000049800",5263.48109347999,-4.25123748607117,0.226820591728039,-18.7427316615436,2.21935836367791e-78,1.80230888293116e-76
"ENSMUSG00000042675",4456.60708495327,-5.40295497609497,0.288888464209182,-18.7025639493266,4.71805857690538e-78,3.8110871036641e-76
"ENSMUSG00000034265",1271.77625701765,-6.83308178400763,0.366480876951218,-18.6451250631481,1.38330510821462e-77,1.11147467583848e-75
"ENSMUSG00000073400",9190.39600286708,-9.33987984006334,0.501058899022839,-18.6402833245311,1.51436616920798e-77,1.21037708661012e-75
"ENSMUSG00000028436",5337.95167789985,-4.29380195157199,0.230383666371939,-18.6376144593512,1.59182984079877e-77,1.26562973624975e-75
"ENSMUSG00000041685",8807.40754044742,-4.79990669337928,0.257821161975548,-18.6171944017323,2.33111542802839e-77,1.84376660885621e-75
"ENSMUSG00000020696",2891.92855231261,-3.83302214820075,0.206563293350663,-18.5561630337381,7.27164236992403e-77,5.72161456112261e-75
"ENSMUSG00000039452",611.598915587507,-6.89514020687133,0.371944287817835,-18.5380994753933,1.01754474900493e-76,7.96517245277778e-75
"ENSMUSG00000023952",4866.67142408766,-4.55604727348471,0.245856445403481,-18.5313314280114,1.15396000379892e-76,8.98668544496943e-75
"ENSMUSG00000020091",1551.15619079919,-4.96769352410769,0.268124237084306,-18.5275810129232,1.23725337364828e-76,9.58618863888919e-75
"ENSMUSG00000030282",7605.55941688547,-4.27658796142307,0.231583591495618,-18.466714043961,3.82680733935274e-76,2.94994397235587e-74
"ENSMUSG00000035941",11702.0993987644,-3.54713933845475,0.192104754753944,-18.4646098062387,3.97887971244309e-76,3.05168016733135e-74
"ENSMUSG00000037788",5938.85491795475,-4.65358399882386,0.252052148840468,-18.4627824846249,4.11581885687796e-76,3.14084548545471e-74
"ENSMUSG00000064356",221602.5602625,-7.4216251741957,0.402457121149263,-18.4407848294556,6.18371392012737e-76,4.69529397955271e-74
"ENSMUSG00000056234",17856.8723505712,-3.75871190434122,0.20408806330861,-18.4171080042909,9.57863691547567e-76,7.23687463673699e-74
"ENSMUSG00000034761",7274.72435191728,-4.41305934690477,0.23999626438157,-18.3880334899232,1.63814865056411e-75,1.23153096076568e-73
"ENSMUSG00000022105",6354.08722347511,-4.9012205596171,0.267994183213815,-18.2885333586018,1.02126012078418e-74,7.63983063755102e-73
"ENSMUSG00000041740",5293.03634679693,-4.04314830852197,0.221143764656959,-18.2828953590157,1.1325125252797e-74,8.4224338656206e-73
"ENSMUSG00000055652",1558.42822812146,-4.57819697583118,0.250411682609168,-18.2826812556371,1.13696756384316e-74,8.4224338656206e-73
"ENSMUSG00000031004",69496.6179626804,-3.37932557082277,0.185944200181226,-18.1738691904839,8.31245492697095e-74,6.12781264664955e-72
"ENSMUSG00000055447",17326.1984783321,-3.78318638636245,0.208634020114492,-18.1331231804207,1.7455741669988e-73,1.28059368599245e-71
"ENSMUSG00000029802",3779.60540579497,-3.52491452607176,0.194949867719497,-18.0811332026323,4.48763897085629e-73,3.27640795247229e-71
"ENSMUSG00000065251",12954.4960738414,8.94190751383787,0.495446868393856,18.0481663812425,8.15535465176279e-73,5.92570410247224e-71
"ENSMUSG00000054693",11160.2807920996,-3.54101083035423,0.196540279132575,-18.0167182319186,1.44038433981421e-72,1.04160364687708e-70
"ENSMUSG00000025217",2740.71580551245,-3.70371160221304,0.205998340932848,-17.9793273355555,2.82903892899987e-72,2.03610356283374e-70
"ENSMUSG00000042599",7490.76608950292,-3.34338080072499,0.186411932988812,-17.935444084074,6.23634544082664e-72,4.46722367284875e-70
"ENSMUSG00000027333",2116.50175950191,-4.50778152312517,0.251732722218846,-17.9070145644645,1.03964345614185e-71,7.41221855632401e-70
"ENSMUSG00000064702",11901.5684348577,8.81931360439643,0.493501094698767,17.8709099111112,1.98726326441537e-71,1.41021401557999e-69
"ENSMUSG00000065767",12562.8810184241,8.89757152131785,0.497955124953065,17.8682195954033,2.08544621300266e-71,1.47300400886783e-69
"ENSMUSG00000041231",1680.45904657984,-5.11974734380987,0.286611721400277,-17.8630075518081,2.28962748997201e-71,1.60973532697754e-69
"ENSMUSG00000040466",1967.75900269779,-5.29914632961545,0.297835291325171,-17.792204228175,8.12210890730237e-71,5.68397907217944e-69
"ENSMUSG00000036769",2565.78873725287,-3.76092749504964,0.211845536221245,-17.7531590333904,1.62925977981774e-70,1.13495133102349e-68
"ENSMUSG00000083161",1523.66377087331,-4.24155262386093,0.239558366941041,-17.7057168907185,3.78826242553172e-70,2.62687457507418e-68
"ENSMUSG00000002996",5729.65394708299,-3.27674492753685,0.185373971485429,-17.6764024705292,6.37355375782953e-70,4.39949033483633e-68
"ENSMUSG00000005686",1418.67431436521,-4.70613753298476,0.267703132874053,-17.5796879269204,3.52511167394031e-69,2.42227809413835e-67
"ENSMUSG00000022438",608.63062482439,-7.33791701159972,0.417638261006767,-17.5700305664304,4.17947175617871e-69,2.85898459861846e-67
"ENSMUSG00000065944",12420.55307077,8.88125320906595,0.507573123686112,17.4974851792157,1.49736068061928e-68,1.01968247963607e-66
"ENSMUSG00000047789",3422.10070625647,-4.41924986179338,0.25282926613816,-17.4791863667335,2.06423438491915e-68,1.39944032899028e-66
"ENSMUSG00000023175",8158.81579201288,-3.6359462010138,0.208536923238223,-17.4355032411227,4.4363719160533e-68,2.99425528520824e-66
"ENSMUSG00000069814",2913.08111974093,-13.4200492854447,0.770433630538193,-17.418825909858,5.93832006311398e-68,3.99023577338269e-66
"ENSMUSG00000020390",5341.2641347871,-3.55080955111682,0.20390582566408,-17.4139681372642,6.46438759750811e-68,4.32458987029771e-66
"ENSMUSG00000102401",1053.52402619434,-5.63858952185212,0.324837493821716,-17.3581856438863,1.71043800752115e-67,1.13924173606211e-65
"ENSMUSG00000019877",9041.37202774102,-3.49765264103047,0.201754227499552,-17.3362049676914,2.50756304557546e-67,1.66287565109646e-65
"ENSMUSG00000038843",7535.84114472412,-4.20562330325831,0.243270496793368,-17.287847719695,5.80806967953252e-67,3.83484113710351e-65
"ENSMUSG00000005338",1748.97490977634,-9.88487020238512,0.573191383686675,-17.2453223891944,1.21334018031261e-66,7.97652986070446e-65
"ENSMUSG00000019189",4382.86140417871,-3.47480947213967,0.201818011190715,-17.2175389680955,1.96153399533326e-66,1.28395927815219e-64
"ENSMUSG00000030217",3642.80505300015,-4.15033891615142,0.241219016685146,-17.205687068896,2.40704811209972e-66,1.56881685108783e-64
"ENSMUSG00000100130",1721.29284717299,-9.4691935809876,0.55265889779626,-17.1338842435112,8.29285500771873e-66,5.38185026270157e-64
"ENSMUSG00000038822",3679.21027853546,-4.51450388421218,0.263949181985233,-17.1036858317097,1.39308615517255e-65,9.00230057551079e-64
"ENSMUSG00000098975",9083.85023819111,-8.27351896200982,0.484876881012346,-17.0631335211034,2.79170093871004e-65,1.79638857861232e-63
"ENSMUSG00000004552",26071.945023483,-7.67618566560378,0.450794208077139,-17.0281372920618,5.07955278017914e-65,3.25477166750213e-63
"ENSMUSG00000030207",2642.19641113156,-3.98802190422771,0.234565698662003,-17.001726710154,7.97362432798835e-65,5.08770836322819e-63
"ENSMUSG00000024158",1016.27333905363,-4.69151344930212,0.276637373374615,-16.959073143559,1.64925465800555e-64,1.04793226930846e-62
"ENSMUSG00000023328",1217.8029556501,-7.06645704696124,0.417137757268637,-16.9403438644142,2.26795085068174e-64,1.43504590076887e-62
"ENSMUSG00000037536",2367.17628359807,-3.74624910836237,0.22161437730163,-16.9043595184419,4.17839964851306e-64,2.63291191129955e-62
"ENSMUSG00000018909",9064.29958008526,-3.26934486653763,0.193538500005243,-16.8924780674082,5.11104722327506e-64,3.20728773275434e-62
"ENSMUSG00000025270",24483.4787800096,-17.4767037077193,1.03748182623238,-16.8453106992593,1.13570928793635e-63,7.09748199448621e-62
"ENSMUSG00000024646",4061.18006373445,-3.79169346031226,0.227404776203577,-16.673763513735,2.03376340164537e-62,1.26576766464699e-60
"ENSMUSG00000023926",14841.6434271159,-8.93785817301029,0.536800860797664,-16.6502307014355,3.01437944996654e-62,1.86842311539559e-60
"ENSMUSG00000022973",3559.2641941286,-4.22555413228634,0.254109166132297,-16.6288929935191,4.30474260668846e-62,2.65739110671427e-60
"ENSMUSG00000028684",4284.81146744201,-4.90140963904282,0.296149540480782,-16.5504549866451,1.58897252345127e-61,9.76928613001258e-60
"ENSMUSG00000000056",3531.51283885751,-3.74212704713113,0.22833747665812,-16.388580192353,2.30771978524139e-60,1.41310615559176e-58
"ENSMUSG00000039770",3385.9939171144,-3.63503580613383,0.221885912255114,-16.3824542495264,2.55233289444975e-60,1.55661555562707e-58
"ENSMUSG00000070056",1688.02624988989,-5.08379156696154,0.311039640142593,-16.344513402314,4.75955352907041e-60,2.89114319569853e-58
"ENSMUSG00000030979",2238.33503572374,-5.21398684052655,0.320455270931815,-16.2705603979158,1.59689568224275e-59,9.66153698427825e-58
"ENSMUSG00000037580",1703.82851700777,-5.19429084483718,0.319831542284651,-16.2407084921419,2.59904995036813e-59,1.56623700580517e-57
"ENSMUSG00000021250",6495.05628493645,3.36501250394036,0.207434862422595,16.222020082068,3.52410732763557e-59,2.11530015325983e-57
"ENSMUSG00000032204",2772.86642999583,-4.06742331947015,0.251029010900912,-16.2030010191757,4.8025079496628e-59,2.87129471352674e-57
"ENSMUSG00000028124",7875.403892632,-4.40921481141749,0.27255338928089,-16.1774352652552,7.27628671751209e-59,4.33324274871132e-57
"ENSMUSG00000063856",25860.7409099889,-3.76507111508039,0.234424222299977,-16.060930385694,4.79307505531404e-58,2.84326710117184e-56
"ENSMUSG00000028920",2137.28163175845,-3.60325955716432,0.224359790858338,-16.0601841505523,4.85108912699472e-58,2.86648402655805e-56
"ENSMUSG00000031402",5153.16777638686,-4.30922466065069,0.270905466122223,-15.9067468159041,5.68939884811326e-57,3.34880662431969e-55
"ENSMUSG00000032869",1761.94373005626,-3.67011017935201,0.231148421232895,-15.8777211619117,9.04036272052953e-57,5.30065437351203e-55
"ENSMUSG00000005161",10577.8361630371,-2.95510184660588,0.186175603344045,-15.8726588958327,9.79997790258796e-57,5.72394093956541e-55
"ENSMUSG00000016526",2314.40456406752,-4.43892962645277,0.280584952162373,-15.8202697337952,2.25524418428692e-56,1.31218920239775e-54
"ENSMUSG00000009741",4894.65450404778,-3.18046647121102,0.201125443607694,-15.8133472034234,2.51729478787007e-56,1.45907017742728e-54
"ENSMUSG00000026150",3089.60663395785,-3.41923773003784,0.216561271436661,-15.7887775009572,3.71714148698328e-56,2.14633120233187e-54
"ENSMUSG00000078652",14641.6133508971,-4.41380711235663,0.27977469606653,-15.7762913316043,4.53036841051888e-56,2.60599146523257e-54
"ENSMUSG00000034160",19918.0104614242,-3.65181179986872,0.231544145720153,-15.7715574648229,4.88306287671259e-56,2.79827142814179e-54
"ENSMUSG00000029516",2647.12328114038,-3.47940158192916,0.221045648298962,-15.7406472767259,7.96250020183515e-56,4.54580932575446e-54
"ENSMUSG00000036905",523.508976749629,-9.60919524769715,0.611433346326696,-15.7158508043865,1.17789283175032e-55,6.69943091496644e-54
"ENSMUSG00000039236",4491.844200968,-6.88098797548434,0.43811134674522,-15.7060254809742,1.37535594713068e-55,7.79334157206215e-54
"ENSMUSG00000037075",4645.64789328012,-3.48718062076323,0.222399110603747,-15.6798316832139,2.07804141865536e-55,1.17312776891079e-53
