"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000020456",5553.2675068261,-1.39028290053726,0.209243163155369,1.13109750804152e-11,1.14781359751583e-10
"ENSMUSG00000026568",1413.66759189861,-1.88885649168432,0.287613546687103,1.13616979681473e-11,1.15221071066696e-10
"ENSMUSG00000025332",4404.03159602653,-1.45288148606745,0.219052604805284,1.14013391281442e-11,1.15547901814294e-10
"ENSMUSG00000024513",5294.89930680523,-2.01317377594625,0.307358960317129,1.15388466478072e-11,1.1686549883e-10
"ENSMUSG00000033542",610.744708524303,3.20312303266853,0.495832449787743,1.1604432529143e-11,1.17453434955683e-10
"ENSMUSG00000056145",1177.34912148166,2.31723186932079,0.355682384657161,1.18997928977159e-11,1.20364744903762e-10
"ENSMUSG00000059027",412.482931396662,-4.61930324170257,0.727543431728599,1.21365026856602e-11,1.22679421116333e-10
"ENSMUSG00000062078",10689.9427382378,-1.49276658677374,0.225588044563158,1.22259786809885e-11,1.23503778159798e-10
"ENSMUSG00000075502",810.523218198946,-3.63268674633981,0.567003064656963,1.22364055217144e-11,1.23529049784302e-10
"ENSMUSG00000059939",1359.24374220279,-1.94678207801542,0.297551787440548,1.26578573719939e-11,1.27700985668135e-10
"ENSMUSG00000021556",4457.09626632255,-2.3584020863213,0.363284577412221,1.27458198075871e-11,1.28505235019961e-10
"ENSMUSG00000072437",623.573354161839,-3.83085245750924,0.599005432554384,1.28345241217099e-11,1.29315919512018e-10
"ENSMUSG00000054277",1302.89104803057,-2.56217179815598,0.396320810578607,1.32390654161438e-11,1.33305757520306e-10
"ENSMUSG00000085873",160.59918510427,-12.1081047026986,3.33793781701885,1.34487321272247e-11,1.35329494943223e-10
"ENSMUSG00000035778",1502.19333233606,2.07289084386403,0.31783672042319,1.3768559824581e-11,1.38458414184351e-10
"ENSMUSG00000028859",1482.01395757676,1.88878305570972,0.288556007301642,1.37956003866897e-11,1.38640891829357e-10
"ENSMUSG00000064360",23011.5356740149,-2.98476608497686,0.466963203671579,1.38762945066956e-11,1.39361986131356e-10
"ENSMUSG00000035967",7008.36274306302,-1.37924202470143,0.208787839078334,1.50585330460884e-11,1.51138026136111e-10
"ENSMUSG00000068263",261.419868869839,7.53866232224991,1.13692296535186,1.51190688096767e-11,1.5164795723065e-10
"ENSMUSG00000004040",1912.11088008839,2.31920934026582,0.357927657175288,1.51901078704894e-11,1.52262515355189e-10
"ENSMUSG00000006678",13555.0516567551,-1.44959799300841,0.219792825808795,1.55655644030115e-11,1.55925740584666e-10
"ENSMUSG00000042406",10585.9966103395,-1.32742198097542,0.199820523924399,1.55962581687816e-11,1.56132868385869e-10
"ENSMUSG00000028936",8716.27975878991,1.73997026905906,0.265796039258183,1.5881730144198e-11,1.58888657097314e-10
"ENSMUSG00000021583",3050.04319398376,1.89286174246452,0.290291035503564,1.59346426687335e-11,1.59315763487844e-10
"ENSMUSG00000028937",538.362764130069,2.85873654930263,0.444797364689451,1.59651048792459e-11,1.59518006251799e-10
"ENSMUSG00000025597",282.29896369492,11.3483407928462,3.11603340704574,1.61799588963437e-11,1.6156119110654e-10
"ENSMUSG00000066306",25584.7794245574,-1.35445724361709,0.205322771367877,1.69197051035e-11,1.68839592476476e-10
"ENSMUSG00000020547",1064.51631657284,2.17143520545528,0.33507898962036,1.70510383929503e-11,1.70041289463159e-10
"ENSMUSG00000050147",271.890042618139,11.2862674957798,3.10234908342006,1.74200943028296e-11,1.73610620139517e-10
"ENSMUSG00000031503",378.891238462504,3.83098965381193,0.60478632611663,1.76318932997868e-11,1.75609150711678e-10
"ENSMUSG00000051998",551.193084252084,2.95258662604838,0.461582582467379,1.76914833524296e-11,1.7609013474733e-10
"ENSMUSG00000047248",3916.43786506643,-1.49409036104296,0.227775549815044,1.7834931093968e-11,1.77404640052125e-10
"ENSMUSG00000021133",3221.87611489632,-2.00775896624015,0.309863509080959,1.84481155522931e-11,1.83386975199995e-10
"ENSMUSG00000032666",686.113634298704,5.95994886096628,0.957771309986682,1.85573454156896e-11,1.84355221793725e-10
"ENSMUSG00000040943",1496.98835165183,1.89798384560118,0.292115607822148,1.86375266934933e-11,1.85033839854446e-10
"ENSMUSG00000103159",943.422951047745,-4.35299153609949,0.691849268276451,1.96033607954575e-11,1.94498780852193e-10
"ENSMUSG00000005198",6842.44809643856,-2.97499003369183,0.466905416622226,1.97433226358518e-11,1.95762830741108e-10
"ENSMUSG00000028413",2900.62832731633,-1.68152146348605,0.258112857743386,1.98148108526353e-11,1.96346762085204e-10
"ENSMUSG00000024695",13229.8501554154,-1.46945456653317,0.224435357829478,1.98511318956275e-11,1.96581698130334e-10
"ENSMUSG00000053168",298.486527804484,11.4184844811488,3.13131195003396,2.12017576028018e-11,2.09823362384045e-10
"ENSMUSG00000030279",2606.78312669273,-1.69947692047294,0.261409996757361,2.14005829005486e-11,2.11656653344448e-10
"ENSMUSG00000051339",300.811573383806,7.05069475865501,1.13535331630098,2.14344990236763e-11,2.11857664097681e-10
"ENSMUSG00000028991",2759.33369022605,-1.55280570240816,0.238088104719852,2.17131110572919e-11,2.14475451235747e-10
"ENSMUSG00000004567",1167.12801961067,-2.56299577684191,0.401075009737855,2.19941228957446e-11,2.16976198465805e-10
"ENSMUSG00000031585",1896.79355036747,-1.75324713148149,0.270206387188264,2.19802917389853e-11,2.16976198465805e-10
"ENSMUSG00000017493",1989.32899216363,2.26760071522944,0.352523407002636,2.24366158853915e-11,2.21201474892851e-10
"ENSMUSG00000025417",1719.16733480333,-2.27636988222578,0.355036174305276,2.28962171329038e-11,2.25589972471916e-10
"ENSMUSG00000026603",1007.12648044656,3.38866187826784,0.536102516718745,2.36545273859739e-11,2.32829188352385e-10
"ENSMUSG00000036356",965.499378597659,4.19027861574722,0.664530216490598,2.36736648420767e-11,2.32829188352385e-10
"ENSMUSG00000040690",269.790932399248,11.2714033218865,3.11137750496258,2.36757723448085e-11,2.32829188352385e-10
"ENSMUSG00000006301",500.39418913802,3.6903076542358,0.586043778053221,2.376149942981e-11,2.33524900133952e-10
"ENSMUSG00000024271",1369.0896720474,1.94327487793239,0.301596032876863,2.47122364454342e-11,2.4271558252992e-10
"ENSMUSG00000032320",959.799857713136,2.58973122583539,0.40596470185852,2.49289328975657e-11,2.4468972107957e-10
"ENSMUSG00000020564",2985.09474569829,-2.16739710057833,0.338154413372,2.52435765598834e-11,2.47622169816804e-10
"ENSMUSG00000028289",257.658768888328,11.197193324565,3.09613198580232,2.57173752884064e-11,2.52111150075718e-10
"ENSMUSG00000024219",1420.52068077726,1.86816771014912,0.289541969106839,2.60181850046499e-11,2.54899716950018e-10
"ENSMUSG00000029455",3075.44524395222,1.82615541397088,0.282724794750173,2.60423531369034e-11,2.54976230116152e-10
"ENSMUSG00000061731",1464.5251092266,-2.14917579353806,0.335556211406269,2.67570949296322e-11,2.61809691568222e-10
"ENSMUSG00000056153",1102.61187157193,2.29974668762294,0.359728383945958,2.68707269835485e-11,2.62756600685426e-10
"ENSMUSG00000052917",2752.65542134086,-1.9268802711732,0.299526279783018,2.69211749120933e-11,2.63084861037491e-10
"ENSMUSG00000005873",2888.36925827225,-2.00813957167108,0.312853807503942,2.75362400093739e-11,2.68926925454957e-10
"ENSMUSG00000039096",255.224757179074,4.29637936763026,0.684429559067728,2.81284458243869e-11,2.74538562971019e-10
"ENSMUSG00000069270",8491.11207426272,-2.86751508603131,0.453811157268772,2.88928718669267e-11,2.81823024899741e-10
"ENSMUSG00000010517",3454.13296171063,-1.66030376682933,0.257038349172922,2.93206341621922e-11,2.85816588296492e-10
"ENSMUSG00000073639",1704.53111072996,-1.8176875520568,0.282444919160519,2.93573019746566e-11,2.85995166174358e-10
"ENSMUSG00000038406",1283.33767040404,-2.14623130492818,0.335965959934381,2.94401284494345e-11,2.86622912018323e-10
"ENSMUSG00000032278",254.090904003824,11.1733524294882,3.09599349665508,2.97985300495422e-11,2.89931141000133e-10
"ENSMUSG00000028676",12417.7996819865,-1.74114802111409,0.269364539431085,2.98216812562272e-11,2.89975387236939e-10
"ENSMUSG00000023170",1893.0731305445,-2.53547463679128,0.399789777815634,2.99249426253783e-11,2.90798055300356e-10
"ENSMUSG00000030942",2151.04571989845,2.25974660164927,0.354261554012342,3.1104703902301e-11,3.02074155592004e-10
"ENSMUSG00000057948",739.674464692004,2.57765751456196,0.406367671860191,3.20875500190818e-11,3.11425057376979e-10
"ENSMUSG00000045210",6561.91047364932,-1.20983101945925,0.185622795940716,3.24493673549525e-11,3.14740690081919e-10
"ENSMUSG00000022255",6600.54786308621,1.63539354669521,0.253400986507593,3.25877460119634e-11,3.15886316597309e-10
"ENSMUSG00000040296",1709.36911090589,2.04054605361378,0.319560184901547,3.28647735766521e-11,3.18373664225778e-10
"ENSMUSG00000035829",253.209577111252,11.1645691515908,3.09626490230924,3.29586726549727e-11,3.19084987995689e-10
"ENSMUSG00000032388",1159.09706439557,2.17682030441432,0.342079804057989,3.40523620857119e-11,3.29468757188076e-10
"ENSMUSG00000038886",1615.95668166663,1.88612192283748,0.294570268990806,3.42085638167502e-11,3.30774742066802e-10
"ENSMUSG00000037211",291.666815166303,11.3715143629566,3.13492788376193,3.43654120766825e-11,3.3208535526302e-10
"ENSMUSG00000030878",10359.6936696716,-6.84907809618767,1.11523018008703,3.48351706755168e-11,3.36416236257299e-10
"ENSMUSG00000035448",625.655638663938,-4.93419002311926,0.800406482099687,3.68370444824652e-11,3.55528800215594e-10
"ENSMUSG00000000881",375.299533711072,3.6869274058648,0.591671983943987,3.72160421926988e-11,3.58964387164354e-10
"ENSMUSG00000030102",2353.60335583299,1.84206496501389,0.287786659287417,3.77120565387932e-11,3.63523701465782e-10
"ENSMUSG00000045751",2539.93091477137,-1.82753465129755,0.285848218612506,3.80977559945137e-11,3.6701466173454e-10
"ENSMUSG00000074158",257.794773440268,7.87978266087103,1.23839769838251,3.86379577368756e-11,3.71988787674293e-10
"ENSMUSG00000052142",1139.83255358413,2.08128250440648,0.32730529016439,3.94241011301015e-11,3.79323126120303e-10
"ENSMUSG00000030530",1684.12350891011,-2.18815971053998,0.345012766080203,3.97561999319412e-11,3.82282472757044e-10
"ENSMUSG00000003316",4447.193087971,-1.42752335735643,0.2213814838468,4.02081194498377e-11,3.86389616439346e-10
"ENSMUSG00000025395",3502.24051085378,-1.48403424896707,0.2306189142451,4.03023961707956e-11,3.87056961869495e-10
"ENSMUSG00000026491",12608.4806832447,-1.5040633874626,0.233505496003964,4.06267563772928e-11,3.89931805204964e-10
"ENSMUSG00000026185",367.743125994153,-4.45926628819235,0.723390924225243,4.10220542847865e-11,3.93483544699673e-10
"ENSMUSG00000102151",1888.98472327661,-2.00275619310684,0.315040454601134,4.13480381276124e-11,3.96366463896122e-10
"ENSMUSG00000061838",1627.36563572358,2.54167927821335,0.40340654964584,4.31634850402238e-11,4.1351520671295e-10
"ENSMUSG00000031532",1768.09668098706,1.99157882209196,0.313496006551485,4.40045513623352e-11,4.21313846489385e-10
"ENSMUSG00000059182",2089.44890996106,1.90178166818086,0.29857901102631,4.43403330939613e-11,4.2426812273516e-10
"ENSMUSG00000078486",223.31470741704,-10.0523977321548,1.58989852734625,4.44380962159583e-11,4.24942702894566e-10
"ENSMUSG00000032898",505.873588476823,3.14121613023726,0.502936525641432,4.52565871555951e-11,4.32504245244795e-10
"ENSMUSG00000021108",793.872014958351,2.44837678035978,0.388651539828869,4.53651735659267e-11,4.33276323757414e-10
"ENSMUSG00000001415",3660.38565461286,-1.46081116711838,0.227443545384105,4.57994548975467e-11,4.37156217690178e-10
"ENSMUSG00000071454",1376.89269843197,-2.06381916623695,0.325931013280672,4.61356075862911e-11,4.40095297091505e-10
"ENSMUSG00000038637",215.933974573939,-4.10661019157177,0.665070514701812,4.7331766193035e-11,4.51229504373601e-10
"ENSMUSG00000025499",739.004704005085,-2.43250169486381,0.387182885413423,4.74470407317523e-11,4.52051970590357e-10
"ENSMUSG00000031314",10046.3040434985,-1.28490660713991,0.199749910240453,4.91402565320102e-11,4.67898093197583e-10
"ENSMUSG00000041360",2460.21727157839,2.05612970195746,0.325229282126767,5.14352288616865e-11,4.89451106390176e-10
"ENSMUSG00000007080",4743.86305567602,-1.37680068561626,0.214586804495519,5.20629790729938e-11,4.9512242514384e-10
"ENSMUSG00000040423",6451.26647279641,-1.50970590433028,0.236151744926996,5.29768014470337e-11,5.03505734240801e-10
"ENSMUSG00000031309",2981.59141588433,1.60131053200647,0.250954211623874,5.33896565275106e-11,5.07120399935593e-10
"ENSMUSG00000075569",144.865864950218,-11.9147717492634,3.34095985798018,5.58780193209351e-11,5.30432817999644e-10
"ENSMUSG00000033016",473.349148809459,3.11784280796027,0.502119398178766,5.63224487147461e-11,5.34326237441721e-10
"ENSMUSG00000075592",560.559367727971,3.938317592929,0.636828752596401,5.68674101889819e-11,5.39168079449915e-10
"ENSMUSG00000045282",527.46271050751,-2.72836152520744,0.438238854328391,5.69241503368442e-11,5.39377952158292e-10
"ENSMUSG00000020190",2602.8668283667,-1.47806186229502,0.231479932515441,5.75519442353719e-11,5.44995233776878e-10
"ENSMUSG00000068798",6670.11048823852,-1.62105088273399,0.253745136169737,5.90502442511954e-11,5.58844054124701e-10
"ENSMUSG00000015668",856.045936054775,-2.28741104830578,0.365061277667928,5.93981844587188e-11,5.61795813809496e-10
"ENSMUSG00000037106",141.824372404471,-11.8798410937141,3.33754972454535,6.30492872203302e-11,5.95966791936499e-10
"ENSMUSG00000095892",278.72639792142,-12.8889244961902,3.54222798364061,6.49606222857058e-11,6.13661345192301e-10
"ENSMUSG00000025016",8164.68606161216,1.37167475767901,0.215545721953838,6.64563541663187e-11,6.2741077673556e-10
"ENSMUSG00000049191",299.624767124189,4.07188445864216,0.662573837810739,6.87787278223469e-11,6.48943117776586e-10
"ENSMUSG00000022010",3266.75431073034,2.12189517417076,0.338230910073581,7.02223662253882e-11,6.62163352906912e-10
"ENSMUSG00000028826",4786.0820763115,-1.44224123055833,0.22683179057772,7.06280477061754e-11,6.65586081980747e-10
"ENSMUSG00000009905",901.131117845265,2.82712985324898,0.457274835544814,7.31439326977427e-11,6.88878839250583e-10
"ENSMUSG00000054690",238.478684074454,11.0577381748327,3.10053185596831,7.38153638656459e-11,6.94782654935883e-10
"ENSMUSG00000060671",707.888394792571,2.81417190905102,0.455685156806552,7.63676929919436e-11,7.18372498892833e-10
"ENSMUSG00000072966",233.099494092553,11.0218697013082,3.094097620502,7.66469309817932e-11,7.20564362613516e-10
"ENSMUSG00000069729",3139.73309875243,1.54093198926431,0.24274891833764,7.71305980972604e-11,7.24674281218806e-10
"ENSMUSG00000078349",334.703059986449,-3.76667995481138,0.615752063703615,7.72390872126414e-11,7.25256417098459e-10
"ENSMUSG00000026558",2251.62242175056,1.80028931531128,0.286086105313367,7.79224558176837e-11,7.31232582077204e-10
"ENSMUSG00000042216",241.697412403548,11.0760125654767,3.10648271339387,7.99976756514217e-11,7.50254976160475e-10
"ENSMUSG00000055612",2888.85448743318,1.48154779837659,0.233806439342912,8.21844196744985e-11,7.7029978921612e-10
"ENSMUSG00000004110",199.802837348707,-4.94730267507817,0.820087767242959,8.27204949920645e-11,7.74858386683479e-10
"ENSMUSG00000090946",2565.97428500608,-2.23493357211,0.359676475917481,8.55694789623794e-11,8.01063945097062e-10
"ENSMUSG00000015189",1720.96020141064,2.02033471345555,0.323378362473119,8.88353573271669e-11,8.31138484188806e-10
"ENSMUSG00000034525",1586.63108415737,2.11949808987444,0.339933149978855,8.9687226406072e-11,8.38605157763314e-10
"ENSMUSG00000027195",1281.11950857027,2.03154381673852,0.325690226627625,9.18207754808796e-11,8.58039824592608e-10
"ENSMUSG00000078653",331.718631804068,-3.67479348265224,0.604953965602413,9.43680389309681e-11,8.81314932784302e-10
"ENSMUSG00000042208",816.669936300318,2.24796335954076,0.362891150965224,9.62221239227943e-11,8.98092362625506e-10
"ENSMUSG00000030921",1617.87558453734,1.89138812621489,0.302974311642615,1.00237663481308e-10,9.3501164612995e-10
"ENSMUSG00000022031",1426.01411604627,2.19206218195112,0.353321159000619,1.01310840261117e-10,9.44456977960542e-10
"ENSMUSG00000059273",3372.87940150793,-1.52268483648546,0.242053123463692,1.03146991607618e-10,9.60999496824829e-10
"ENSMUSG00000020228",2911.78538259199,-1.68584293343184,0.269245035237802,1.0486219002221e-10,9.76396030989357e-10
"ENSMUSG00000033159",1695.47179688758,-1.72821054621204,0.276421379898282,1.05442582967603e-10,9.81214054158826e-10
"ENSMUSG00000024030",1428.10999879846,2.01719350299626,0.324652254105546,1.06242268490229e-10,9.88065775034129e-10
"ENSMUSG00000041117",324.74059217446,9.17496419424768,1.44568398887485,1.14815323460862e-10,1.06715947929902e-09
"ENSMUSG00000036402",896.560968319919,2.28000082731309,0.369860399195004,1.20154345373703e-10,1.11611786730626e-09
"ENSMUSG00000032462",1109.17178114227,-2.43188165836136,0.397078000898762,1.28977651196854e-10,1.19736429374947e-09
"ENSMUSG00000025369",7296.90996305809,-1.54558176913317,0.247421634159825,1.30998196742666e-10,1.21539815037377e-09
"ENSMUSG00000064604",867.449773531792,-4.28977622160998,0.71640103247902,1.32050379991198e-10,1.22443145325568e-09
"ENSMUSG00000073155",773.123391101454,-2.55876622803604,0.418966233282738,1.33004187133685e-10,1.23254236911578e-09
"ENSMUSG00000045409",2174.18294115902,-1.5789197849942,0.253146626632771,1.33200744101212e-10,1.23363042085894e-09
"ENSMUSG00000037905",1040.42332758672,2.05377746043431,0.332566606385605,1.33449434504403e-10,1.23519972423998e-09
"ENSMUSG00000030748",1083.35890194957,2.16208473457483,0.350980430957398,1.34970463106605e-10,1.24853685960989e-09
"ENSMUSG00000075415",1472.90534592108,1.78216205753892,0.287121574239985,1.36304418661061e-10,1.26012869138194e-09
"ENSMUSG00000025400",133.172951593696,-11.7624646034931,3.3379519402834,1.3710915226827e-10,1.26681704588354e-09
"ENSMUSG00000052557",579.856517358578,-2.53400712009446,0.415108420289152,1.37366823713974e-10,1.26844590120244e-09
"ENSMUSG00000021794",2015.59430136106,1.60351098939463,0.257247571468816,1.38659662515698e-10,1.27962590860402e-09
"ENSMUSG00000074213",182.283382929136,-7.7726763857534,1.31643110927441,1.41239739848022e-10,1.30266498521368e-09
"ENSMUSG00000040242",7690.99659829584,-1.43735859571418,0.230130256316363,1.41616734739394e-10,1.3053696300313e-09
"ENSMUSG00000021226",280.054915453107,3.95848585365413,0.659213128130186,1.42378831823349e-10,1.31161870663744e-09
"ENSMUSG00000103505",196.506885834356,-4.37119730841072,0.731819382166186,1.45515745769371e-10,1.33972470721038e-09
"ENSMUSG00000003379",226.73279546641,-6.84984920640892,1.1707016861827,1.46533292997895e-10,1.34829659855855e-09
"ENSMUSG00000031996",8900.89477958256,-2.24275302696877,0.366079176627697,1.46850558451619e-10,1.35041867527162e-09
"ENSMUSG00000033207",222.793981503906,10.9375766234495,3.09834798548483,1.49777075223962e-10,1.37651843839381e-09
"ENSMUSG00000062328",17680.3061302142,1.15723952782133,0.183910899274372,1.54847961089897e-10,1.42228354125411e-09
"ENSMUSG00000091844",370.752905178002,-4.17994945179854,0.698251746502212,1.55083615004238e-10,1.42360913255068e-09
"ENSMUSG00000098112",2521.0663456545,1.80038450801318,0.291619095944047,1.57803521683636e-10,1.4477242451341e-09
"ENSMUSG00000033590",218.452166769785,10.9057709057318,3.09397431488036,1.61211506043224e-10,1.47811984982102e-09
"ENSMUSG00000032815",1223.2793623991,-1.88222436458413,0.305644883968966,1.63483603177314e-10,1.49807108919741e-09
"ENSMUSG00000045005",1063.84848940483,-2.42251430152702,0.397860723753471,1.64826049811733e-10,1.50948509895151e-09
"ENSMUSG00000020275",287.50240322133,5.66089145059236,0.937805468379462,1.66747018011276e-10,1.52618072210321e-09
"ENSMUSG00000025794",11899.222828782,1.20152413137455,0.191502240675711,1.67077349439861e-10,1.52830671697131e-09
"ENSMUSG00000081406",18439.9375326233,1.17547645991726,0.187100232569919,1.67608879740889e-10,1.5322695651151e-09
"ENSMUSG00000006456",1380.01295115234,-1.87786406873561,0.305354276331067,1.73567276533503e-10,1.58581074989901e-09
"ENSMUSG00000042680",1248.5633153841,-6.11564394672704,1.03516130652758,1.7535716911853e-10,1.60122565615145e-09
"ENSMUSG00000028522",7736.3815289817,-1.63537917350103,0.264178329180357,1.78549511064024e-10,1.62942109423592e-09
"ENSMUSG00000030870",1046.73633968272,2.56910832919842,0.424768612482554,1.84494878819553e-10,1.68269261331794e-09
"ENSMUSG00000056216",3163.64932836012,-1.6657068888058,0.269769011587997,1.86239109452093e-10,1.69760760177179e-09
"ENSMUSG00000070327",17466.1253070234,-1.05005828158351,0.167338196773227,1.87685293404228e-10,1.70978998731251e-09
"ENSMUSG00000039578",222.285876692872,10.928057055258,3.10364279501786,1.89101416973049e-10,1.7216844546489e-09
"ENSMUSG00000032352",459.134601549997,3.20651024036844,0.532550201373406,1.90319328779206e-10,1.73176145807442e-09
"ENSMUSG00000030161",1443.89564359409,3.1431913608629,0.523745665250081,1.96171329853318e-10,1.78396879721334e-09
"ENSMUSG00000032952",1569.40031716892,-1.80978175038307,0.294838974312561,1.97238783405367e-10,1.79263027226791e-09
"ENSMUSG00000032540",1118.0789611607,-2.10208771881995,0.344921242272387,1.99674011220381e-10,1.81306687595135e-09
"ENSMUSG00000090386",216.908283759781,10.8895572126347,3.09773818199356,1.99720011933564e-10,1.81306687595135e-09
"ENSMUSG00000020534",758.68875289969,2.78115623807507,0.461089525204022,2.00424658919537e-10,1.8184046324673e-09
"ENSMUSG00000008200",7125.58983343771,-1.24298322800427,0.199563955977821,2.04611460649403e-10,1.85531055098443e-09
"ENSMUSG00000027080",1370.19908133589,-1.93660497392338,0.316776370015052,2.06375065417489e-10,1.87021403759442e-09
